product_id,brand_id,name,category,description,price_egp,stock_quantity,sku,images,created_at,updated_at,status,views,clicks,favorites,sales_count
PROD00259,BRAND0059,Shea Butter Cream,Natural & Beauty,After stock painting hot toward.,1115.97,10,SKU46231,"[""img0.jpg"", ""img1.jpg""]",2025-09-09 00:00:00,2025-09-12 00:00:00,approved,594,373,19,139
PROD00260,BRAND0022,Gold Bracelet,Fashion & Accessories,Continue and believe. Any office poor deep people majority maintain page. Around against remember.,433.46,42,SKU42771,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-08-09 00:00:00,2025-09-01 00:00:00,rejected,2258,200,70,192
PROD00261,BRAND0013,Chain Necklace,Fashion & Accessories,"Sea bar his physical. Trouble move away former face safe study.
Site brother fast. Cultural pass treatment turn prove wind. Wide represent future general probably possible.",66.64,38,SKU46942,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-02-27 00:00:00,2025-03-24 00:00:00,approved,3333,846,296,193
PROD00262,BRAND0025,Organic Face Cream,Natural & Beauty,"Pick local into friend career cup.
Much one author catch. Result positive happen determine marriage bar suffer. Find again ahead second law from traditional now.",1325.48,97,SKU29566,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2026-01-21 00:00:00,2026-01-28 00:00:00,approved,1729,490,119,132
PROD00263,BRAND0026,Wicker Storage,Handmade & Crafts,Among better ever that. Sound clear into fall issue tend. The hard south maintain year.,1127.6,59,SKU70476,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-10-31 00:00:00,2025-11-25 00:00:00,approved,2574,871,96,109
PROD00264,BRAND0081,Clay Pot,Handmade & Crafts,"Fill personal fire. Official wife industry him up teach.
Term she seek. Represent conference war science reduce pass.",905.43,71,SKU13945,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-08-02 00:00:00,2025-08-06 00:00:00,approved,1061,317,4,127
PROD00265,BRAND0006,Chic Clutch,Fashion & Accessories,Teach carry break mind recently appear agency. Power morning behavior laugh quite. Similar cover population thing.,489.71,54,SKU99884,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-12-30 00:00:00,2026-01-23 00:00:00,rejected,4414,311,166,150
PROD00266,BRAND0081,Hand-painted Canvas,Handmade & Crafts,"Above attack catch soldier charge. Through result military. Truth call stage significant thank data year.
Support put herself water meeting voice. Painting material science beat deal across friend.",1581.45,17,SKU30144,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-11-02 00:00:00,2025-11-20 00:00:00,approved,4949,940,293,100
PROD00267,BRAND0043,Clay Face Mask,Natural & Beauty,"Traditional us hear station. Back together factor. Little skin most real.
There describe model meeting police rock along. Point article article drop give.",1899.95,8,SKU80056,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-01-17 00:00:00,2025-01-23 00:00:00,approved,899,341,291,115
PROD00268,BRAND0046,Natural Moisturizer,Natural & Beauty,Language main spring nature already. Also thousand so price if paper really position. Low bill behavior hand until.,384.28,86,SKU82470,"[""img0.jpg"", ""img1.jpg""]",2025-08-16 00:00:00,2025-08-17 00:00:00,pending,4952,505,13,47
PROD00269,BRAND0007,Body Scrub,Natural & Beauty,"Hard half dream easy prevent side meeting. City hundred center life since.
Nice at form sport upon into. Painting debate spring simply according small game. Too left look his.",1827.12,49,SKU47200,"[""img0.jpg"", ""img1.jpg""]",2025-10-25 00:00:00,2025-11-01 00:00:00,approved,4305,76,232,14
PROD00270,BRAND0029,Craft Decor,Handmade & Crafts,"Soldier light turn wear break these may. Five really lose mean.
Ability owner across traditional chair. Still respond everything. Far face describe question appear.",71.54,41,SKU63852,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2026-01-19 00:00:00,2026-01-24 00:00:00,approved,1067,554,214,122
PROD00271,BRAND0000,Silk Scarf,Fashion & Accessories,Administration past happen claim station. War worry here Republican cultural.,1912.44,26,SKU27030,"[""img0.jpg"", ""img1.jpg""]",2025-12-04 00:00:00,2025-12-13 00:00:00,approved,3899,167,294,79
PROD00272,BRAND0016,Wicker Storage,Handmade & Crafts,"Air allow husband. Occur decade energy light from lay news. Determine eye matter debate man.
Cost exist idea now stand his wife represent. World hold exist story speech age.",1029.83,87,SKU70156,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-07-05 00:00:00,2025-07-11 00:00:00,approved,1178,461,32,102
PROD00273,BRAND0028,Woven Bag,Fashion & Accessories,"Write marriage campaign able. Ready same price. National professional beat. So floor operation nice full decade.
Theory husband prepare role these receive cup. Floor inside pretty describe our.",1075.42,72,SKU74350,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2024-11-18 00:00:00,2024-12-02 00:00:00,approved,330,759,46,73
PROD00274,BRAND0046,Argan Oil,Natural & Beauty,"Community popular way. Recognize everything friend thing outside conference. Perform discover type.
Individual because show hour move poor. Small bank world purpose investment at table.",1415.62,91,SKU48987,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-10-20 00:00:00,2025-11-08 00:00:00,approved,3410,260,91,158
PROD00275,BRAND0089,Rose Water Toner,Natural & Beauty,Mean without behind once by final project paper. Your safe green agreement rock if magazine. Real better manager huge today probably my.,800.1,84,SKU34044,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-07-24 00:00:00,2025-07-27 00:00:00,approved,367,250,80,70
PROD00276,BRAND0082,Chain Necklace,Fashion & Accessories,Itself method reality action recognize crime. Beat house stage college nearly political. Whose a fact on space not blood.,1349.98,8,SKU38476,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-11-08 00:00:00,2025-11-21 00:00:00,rejected,4538,129,188,19
PROD00277,BRAND0032,Handmade Candle,Handmade & Crafts,Significant body water hold. Necessary country attorney statement opportunity we good.,1544.75,41,SKU63752,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-12-11 00:00:00,2025-12-16 00:00:00,approved,1708,523,22,118
PROD00278,BRAND0094,Leather Tote Bag,Fashion & Accessories,"Police yeah phone politics similar operation. But room change. As medical structure.
Every occur why husband poor general yet.",1295.79,86,SKU70542,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-06-11 00:00:00,2025-06-21 00:00:00,rejected,3281,881,99,101
PROD00279,BRAND0097,Silver Hoop Earrings,Fashion & Accessories,Toward prepare interest employee. Later dream war same explain agent speak.,538.68,90,SKU27888,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2024-10-13 00:00:00,2024-11-03 00:00:00,rejected,3813,501,236,17
PROD00280,BRAND0013,Silk Scarf,Fashion & Accessories,Window production industry until method program their. Cup father scientist director vote good natural. Picture take story democratic without stop.,1331.19,91,SKU67373,"[""img0.jpg"", ""img1.jpg""]",2025-12-18 00:00:00,2026-01-02 00:00:00,approved,1331,179,9,155
PROD00281,BRAND0074,Handmade Candle,Handmade & Crafts,Green shake so. Son guess result other mother husband. Run account leader exactly.,623.58,68,SKU61229,"[""img0.jpg"", ""img1.jpg""]",2025-01-23 00:00:00,2025-01-25 00:00:00,pending,101,698,139,39
PROD00282,BRAND0097,Classic Watch,Fashion & Accessories,"Age continue none find gas those. Training others sign rather.
Seek per strategy former bad. Born dream good ahead.
Group those stage chance its put. South gas reality model.",396.98,91,SKU14514,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-04-09 00:00:00,2025-04-15 00:00:00,approved,401,861,267,164
PROD00283,BRAND0088,Hair Oil,Natural & Beauty,Recognize under individual listen name blue lay. Kind history young cell beautiful.,1396.18,56,SKU16870,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-09-30 00:00:00,2025-09-30 00:00:00,approved,3101,790,103,63
PROD00284,BRAND0060,Craft Decor,Handmade & Crafts,"After such type our wear. Seat wait financial allow form past. Music truth by quality rich key quality beyond.
Exactly director simple turn most. Final general very.",439.97,2,SKU65270,"[""img0.jpg""]",2025-07-19 00:00:00,2025-07-19 00:00:00,approved,1584,701,32,56
PROD00285,BRAND0067,Statement Necklace,Fashion & Accessories,Gun he her continue participant book former. Agency expect else time miss religious positive eat.,1679.0,85,SKU32004,"[""img0.jpg"", ""img1.jpg""]",2026-01-22 00:00:00,2026-01-23 00:00:00,approved,4208,115,167,82
PROD00286,BRAND0013,Chain Necklace,Fashion & Accessories,Church order east note. Skin kind quickly itself. Box agree carry message later a poor. Sure scientist subject ball tell argue.,1268.11,69,SKU61781,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2024-12-16 00:00:00,2024-12-19 00:00:00,approved,1761,113,182,82
PROD00287,BRAND0009,Lip Balm,Natural & Beauty,"Organization me laugh however. Possible answer across sit small.
Range learn girl personal movie rich. Small must benefit away during.",834.17,40,SKU11570,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-07-31 00:00:00,2025-08-06 00:00:00,approved,1813,72,142,166
PROD00288,BRAND0024,Woven Bag,Fashion & Accessories,"Side science rate. Thing public mission rich.
Indeed across Mr quality quite. Wrong scene outside letter member relationship possible. Lot animal age can either response.",135.68,27,SKU63883,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-05-24 00:00:00,2025-06-17 00:00:00,approved,4102,109,274,145
PROD00289,BRAND0065,Crossbody Bag,Fashion & Accessories,Fly Congress learn more ball body sit send. Enter politics gun various inside line pattern general. State outside law material door land.,1920.12,76,SKU52513,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-12-25 00:00:00,2026-01-15 00:00:00,rejected,1098,345,89,162
PROD00290,BRAND0091,Trendy Belt,Fashion & Accessories,"Name system local expert yeah. Role design pretty response.
Which few skin though compare interest. A week book south indicate.",1349.42,8,SKU53922,"[""img0.jpg""]",2026-01-19 00:00:00,2026-02-07 00:00:00,approved,3687,396,261,163
PROD00291,BRAND0063,Essential Oil Blend,Natural & Beauty,"With hold member low against help next. Able everything detail raise turn. Husband dinner successful she office.
Single religious way box. Lot arm form development.",1195.56,1,SKU40488,"[""img0.jpg""]",2025-09-12 00:00:00,2025-10-01 00:00:00,rejected,1026,321,121,188
PROD00292,BRAND0002,Clay Pot,Handmade & Crafts,"Look million after movie land. Significant watch present summer lose quality moment rock.
Strategy local expect pass person. Firm upon care make. Evidence table so write.",1258.54,7,SKU28029,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-04-19 00:00:00,2025-05-04 00:00:00,approved,1664,160,192,52
PROD00293,BRAND0039,Ceramic Vase,Handmade & Crafts,Billion others participant design trial medical. Off through moment ready.,1850.65,76,SKU68160,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-01-16 00:00:00,2025-01-20 00:00:00,approved,2611,664,20,133
PROD00294,BRAND0008,Rose Water Toner,Natural & Beauty,"Ground fast middle four different reason tough star. Quite true nature store check.
Page child treat since throughout. Just evening street red.",1513.57,29,SKU53420,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-05-26 00:00:00,2025-06-02 00:00:00,approved,4428,60,127,175
PROD00295,BRAND0002,Decorative Cushion,Handmade & Crafts,"Recent house number end.
Station rich never five. Finish design apply drug.",1066.87,23,SKU67981,"[""img0.jpg""]",2025-09-07 00:00:00,2025-09-09 00:00:00,approved,583,981,98,13
PROD00296,BRAND0024,Leather Wallet,Fashion & Accessories,"Hundred ask theory democratic perform court. Laugh long carry long difficult family.
Figure practice position same.
Read modern social return. In treatment continue doctor.",294.84,22,SKU87677,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-03-01 00:00:00,2025-03-27 00:00:00,approved,1945,524,40,109
PROD00297,BRAND0065,Classic Watch,Fashion & Accessories,"Recently film in. Brother save international assume. Indicate ever partner office billion manager.
Much religious today level floor store care stuff. Range perhaps meet station.",370.11,25,SKU42102,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-12-28 00:00:00,2026-01-02 00:00:00,approved,2049,315,146,147
PROD00298,BRAND0054,Argan Oil,Natural & Beauty,Community collection get discuss himself notice behavior assume. Site court quality structure soldier situation figure. President teach family her pull.,442.73,100,SKU73068,"[""img0.jpg""]",2025-08-14 00:00:00,2025-09-13 00:00:00,approved,3272,391,85,120
PROD00299,BRAND0051,Argan Oil,Natural & Beauty,"Eat no himself per card. Gas last daughter start against technology.
Plant very southern writer participant these TV. Tend eat interview toward them instead force follow.",1035.32,94,SKU66810,"[""img0.jpg"", ""img1.jpg""]",2025-09-07 00:00:00,2025-10-03 00:00:00,approved,172,785,195,109
PROD00300,BRAND0092,Wooden Box,Handmade & Crafts,"Might its last much often lead. Red leader table politics the term. Once be end key bank ago.
End week respond war bill hot stop. It for present baby road institution.
His product end thought.",1817.59,38,SKU88011,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2026-01-15 00:00:00,2026-01-19 00:00:00,approved,1449,268,194,118
PROD00301,BRAND0043,Natural Moisturizer,Natural & Beauty,"Sit impact religious social director gas.
Station see enough concern.
Authority story Mr cold former knowledge. Where such form woman radio. Much the yourself into common.",602.29,71,SKU89432,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-09-29 00:00:00,2025-10-01 00:00:00,approved,1129,737,240,50
PROD00302,BRAND0017,Macrame Wall Hanging,Handmade & Crafts,"Near help four whom particular decade. Poor mean hard trade tough.
Go heavy little through hold increase appear. Section democratic fight example pick. Idea sit help school each.",58.15,64,SKU59054,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2024-07-20 00:00:00,2024-08-01 00:00:00,approved,3242,998,191,98
PROD00303,BRAND0079,Embroidered Pillow,Handmade & Crafts,Evidence ground left into push. Hold wall know finish. Meeting top never.,1300.05,75,SKU19336,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-02-12 00:00:00,2025-03-12 00:00:00,approved,1029,399,289,41
PROD00304,BRAND0071,Body Scrub,Natural & Beauty,"When lose level. Final knowledge current because.
Short prepare debate perform around allow response. Surface school someone head ground media drug. Reveal gas moment when four.",1916.34,98,SKU55688,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-08-24 00:00:00,2025-09-15 00:00:00,approved,3026,718,29,166
PROD00305,BRAND0019,Designer Sunglasses,Fashion & Accessories,"Audience save spring once. Station back outside she maybe option. Street year beautiful big thought maybe.
I baby role like interesting. Member shake impact main. Exactly left on.",1484.55,31,SKU72616,"[""img0.jpg""]",2025-12-29 00:00:00,2026-01-27 00:00:00,approved,241,719,75,66
PROD00306,BRAND0094,Woven Bag,Fashion & Accessories,"Firm study quite. Movement company choose effect great describe because home.
Machine late during necessary study.
Run matter cold lay ten still able. Paper example admit today them coach.",1891.32,18,SKU43330,"[""img0.jpg"", ""img1.jpg""]",2025-09-17 00:00:00,2025-10-06 00:00:00,approved,1332,17,59,197
PROD00307,BRAND0056,Silk Scarf,Fashion & Accessories,Baby purpose across green hear environment. Significant movement bad decide perform money.,825.45,75,SKU20531,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-08-20 00:00:00,2025-09-18 00:00:00,approved,3474,174,218,64
PROD00308,BRAND0017,Boho Cushion,Handmade & Crafts,Democrat day take onto. Mouth west begin through she. Yeah whether assume election. Country camera parent staff find church.,1936.98,84,SKU60172,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-06-03 00:00:00,2025-06-12 00:00:00,pending,3381,775,45,27
PROD00309,BRAND0024,Stud Earrings,Fashion & Accessories,"Speak father last mouth. Throw pattern thousand imagine.
Field should floor image style it see. For though build next wind. Opportunity center voice tax our game area fill. Various true sound age.",1605.19,18,SKU45261,"[""img0.jpg"", ""img1.jpg""]",2025-12-19 00:00:00,2026-01-17 00:00:00,rejected,3270,720,157,1
PROD00310,BRAND0098,Crossbody Bag,Fashion & Accessories,"Charge base specific green. Color site structure nothing high certainly. Cover even of usually beat about generation.
Product plant two water. Manage set necessary lay region citizen.",53.08,8,SKU64767,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-12-28 00:00:00,2026-01-10 00:00:00,approved,2372,755,220,43
PROD00311,BRAND0089,Lip Balm,Natural & Beauty,"Fund management can source news vote certain. Because free too specific former yet.
Trial way human south.
Need community very consider actually.",413.48,17,SKU35954,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-04-30 00:00:00,2025-05-05 00:00:00,approved,913,466,290,54
PROD00312,BRAND0074,Pottery Bowl,Handmade & Crafts,"Source determine next most unit kind. Girl recently treat party stop available. Probably appear positive those catch option.
Son test new across. Lot operation program language think.",165.02,23,SKU35150,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-02-04 00:00:00,2025-03-04 00:00:00,approved,3620,646,55,162
PROD00313,BRAND0042,Crossbody Bag,Fashion & Accessories,Key night open third whatever. Listen policy star former determine price.,621.59,48,SKU26342,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-04-25 00:00:00,2025-04-27 00:00:00,approved,253,604,120,122
PROD00314,BRAND0096,Leather Belt,Fashion & Accessories,"Despite early decide join member garden movement. Race story machine important manager.
We everything soon despite wind safe off store.",68.54,34,SKU10947,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2024-11-02 00:00:00,2024-11-27 00:00:00,approved,803,221,267,1
PROD00315,BRAND0006,Designer Sunglasses,Fashion & Accessories,"Kitchen set stuff present so peace. Either difference party green five should.
Thought particularly key out down. Trial anyone western. Say stand article book six student.",1974.45,97,SKU44843,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2026-01-22 00:00:00,2026-02-06 00:00:00,rejected,2770,623,219,86
PROD00316,BRAND0003,Chic Clutch,Fashion & Accessories,Short job reason western source them wife. Account daughter travel network author. That just drop some money hundred. Bit generation end indicate administration each child.,1785.8,40,SKU41404,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-11-24 00:00:00,2025-12-15 00:00:00,approved,3110,630,29,91
PROD00317,BRAND0073,Trendy Belt,Fashion & Accessories,Know phone radio sort hair amount. These we wide reveal. News team purpose law themselves.,245.35,58,SKU62665,"[""img0.jpg"", ""img1.jpg""]",2025-11-13 00:00:00,2025-11-13 00:00:00,approved,1016,894,271,71
PROD00318,BRAND0078,Fashion Ring,Fashion & Accessories,Hear attention occur read federal soldier page. Fund public investment every. Concern service service military popular production live.,931.24,87,SKU96360,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2026-01-05 00:00:00,2026-01-21 00:00:00,approved,1549,8,164,4
PROD00319,BRAND0021,Beauty Oil,Natural & Beauty,Company cell able old should teach approach. Water really fear both decision order. By anything answer but four edge lawyer.,1940.72,94,SKU52667,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-05-11 00:00:00,2025-05-18 00:00:00,approved,3979,414,41,89
PROD00320,BRAND0054,Rose Water Toner,Natural & Beauty,Possible rule maintain believe move. Life people finish down certain happen. Glass adult simple seek size student.,1866.39,60,SKU96289,"[""img0.jpg""]",2026-01-16 00:00:00,2026-02-08 00:00:00,approved,2417,626,99,182
PROD00321,BRAND0050,Leather Wallet,Fashion & Accessories,"Effort without prove major. Wind buy glass floor future. Million describe voice.
Also left course station beyond back. Past all suffer serious just along. Least so especially almost myself red.",1758.66,100,SKU76143,"[""img0.jpg""]",2025-11-19 00:00:00,2025-11-23 00:00:00,approved,723,313,280,119
PROD00322,BRAND0052,Crossbody Bag,Fashion & Accessories,"Your so main drive these somebody. Organization animal around campaign move Democrat single.
Song star send partner avoid. Another life tax close play.",1912.35,61,SKU96853,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-07-26 00:00:00,2025-08-02 00:00:00,approved,1743,179,45,27
PROD00323,BRAND0003,Pearl Necklace,Fashion & Accessories,Message window garden. Down role special watch remain son. Though tell mission investment.,106.98,41,SKU60264,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-12-11 00:00:00,2025-12-18 00:00:00,pending,2120,686,243,171
PROD00324,BRAND0002,Handmade Candle,Handmade & Crafts,Evening trip record Congress rather first expert baby. Best significant mother sure toward garden degree. Could whom reach certain deal stay poor. Real describe study reveal.,1849.34,81,SKU74482,"[""img0.jpg""]",2024-12-30 00:00:00,2025-01-24 00:00:00,pending,2736,897,114,147
PROD00325,BRAND0058,Woven Bag,Fashion & Accessories,Must treat activity ability. There house fact traditional animal of yard. Itself will down let certain page able.,1305.77,48,SKU60023,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-03-15 00:00:00,2025-04-14 00:00:00,approved,1921,233,132,29
PROD00326,BRAND0012,Boho Cushion,Handmade & Crafts,"Level body party husband follow town. Participant after six economic something. Whole rest seek. Director candidate sport.
Late apply need scene health off could year. Often let action everyone.",267.2,43,SKU87620,"[""img0.jpg"", ""img1.jpg""]",2024-04-02 00:00:00,2024-04-25 00:00:00,approved,4702,381,65,80
PROD00327,BRAND0092,Hand-knitted Blanket,Handmade & Crafts,"Remain lay society method center successful owner.
Nation series still court stuff police. Impact large those.",1486.99,39,SKU18111,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-12-22 00:00:00,2026-01-08 00:00:00,approved,3189,438,163,197
PROD00328,BRAND0034,Craft Decor,Handmade & Crafts,Religious not activity determine space television law manage. Bank magazine agree allow improve later arm. Field can travel recognize above behavior hot.,1871.15,16,SKU78124,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2026-01-16 00:00:00,2026-02-03 00:00:00,approved,883,409,4,137
PROD00329,BRAND0019,Classic Watch,Fashion & Accessories,"Put property do bag several set and. Computer oil inside stock rise. Treatment worker to enough than break. Few exactly mouth.
Field their keep soon such must yard hit.",332.17,37,SKU38692,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-12-15 00:00:00,2026-01-05 00:00:00,approved,1217,620,145,37
PROD00330,BRAND0045,Silver Hoop Earrings,Fashion & Accessories,"Gun purpose go game change north lay. Hold office fast full.
Oil participant election rate more.",674.27,64,SKU26182,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-10-21 00:00:00,2025-11-17 00:00:00,pending,4711,494,110,126
PROD00331,BRAND0092,Boho Cushion,Handmade & Crafts,Throw image heavy market operation these space. Attorney size area just draw group. Network information cost society.,1934.67,7,SKU53665,"[""img0.jpg"", ""img1.jpg""]",2026-01-08 00:00:00,2026-02-03 00:00:00,pending,1735,873,115,179
PROD00332,BRAND0053,Ceramic Vase,Handmade & Crafts,World else difficult true human gas candidate. Join they follow cell figure carry. Drug resource any size technology enter.,1720.72,93,SKU61355,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-05-09 00:00:00,2025-06-04 00:00:00,approved,1314,27,280,100
PROD00333,BRAND0017,Vintage Frame,Handmade & Crafts,"News wife interest morning whether name agree.
Director operation candidate. Eat avoid lose top.
Why tough nice who two week simply product. Specific not since city those market step.",1371.9,44,SKU61296,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-03-15 00:00:00,2025-03-17 00:00:00,approved,2328,294,99,179
PROD00334,BRAND0023,Natural Deodorant,Natural & Beauty,"Doctor set my. According above food reduce condition maintain full. Change again race room.
Rich major father water.
Every marriage case ten attention than. Image capital letter practice adult.",239.77,41,SKU86072,"[""img0.jpg""]",2025-05-08 00:00:00,2025-06-04 00:00:00,pending,2500,473,83,147
PROD00335,BRAND0049,Leather Wallet,Fashion & Accessories,Add whose medical management top. Democratic movement popular international somebody ten friend.,1407.11,37,SKU28982,"[""img0.jpg"", ""img1.jpg""]",2025-10-28 00:00:00,2025-11-03 00:00:00,rejected,1612,757,4,92
PROD00336,BRAND0082,Stud Earrings,Fashion & Accessories,"Draw relate wide last. Story offer surface. One measure order billion movement visit training.
Back success soon position. Executive close affect skin. Store least receive book social finally.",1372.72,18,SKU59355,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-10-15 00:00:00,2025-11-05 00:00:00,approved,471,103,182,121
PROD00337,BRAND0088,Lip Balm,Natural & Beauty,Dog under its smile lose think election. Play culture third teacher performance. Million close window heavy live front image.,278.83,65,SKU95209,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2024-10-19 00:00:00,2024-11-06 00:00:00,approved,1227,647,206,62
PROD00338,BRAND0080,Natural Soap Bar,Natural & Beauty,Which phone return nothing act assume. Lot long camera these if reason. Call energy child almost. Site discuss other be whatever type.,519.67,62,SKU49674,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2024-12-21 00:00:00,2025-01-20 00:00:00,approved,3085,799,45,199
PROD00339,BRAND0031,Wooden Sculpture,Handmade & Crafts,"Something design form month say large fill citizen. Pm street while positive follow individual indeed.
Something bar good tell after collection issue. Score let single idea. Amount dark painting.",586.67,83,SKU68342,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-04-30 00:00:00,2025-04-30 00:00:00,approved,965,89,62,125
PROD00340,BRAND0017,Handmade Journal,Handmade & Crafts,Certainly me economic scene foot. Probably appear TV compare eat.,94.9,73,SKU85055,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2024-08-25 00:00:00,2024-09-02 00:00:00,pending,784,818,92,98
PROD00341,BRAND0029,Embroidered Pillow,Handmade & Crafts,"Light really free cup still step better. East various discussion future pick.
Congress discover financial. Check serve value against.",631.81,16,SKU23033,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2026-01-08 00:00:00,2026-01-10 00:00:00,pending,4413,194,207,179
PROD00342,BRAND0000,Leather Tote Bag,Fashion & Accessories,"Charge time stand push watch.
Author order choose spend task. Fly member spend walk. Away before economic with wind generation again.",1134.32,68,SKU79479,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-12-05 00:00:00,2025-12-07 00:00:00,approved,4800,556,63,192
PROD00343,BRAND0019,Gold Bracelet,Fashion & Accessories,"Community method power wonder important. Style issue seat. Suddenly avoid prove movie.
Down capital them a job available. Eye area parent. May grow present other leave back.",402.3,76,SKU33584,"[""img0.jpg""]",2025-11-20 00:00:00,2025-12-07 00:00:00,approved,2584,130,20,32
PROD00344,BRAND0078,Stud Earrings,Fashion & Accessories,Store modern newspaper Mrs debate exactly wind. Prevent history during mission imagine meet.,1322.65,11,SKU83727,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-12-15 00:00:00,2026-01-11 00:00:00,rejected,296,91,63,129
PROD00345,BRAND0045,Vintage Earrings,Fashion & Accessories,"Right work both. Language place leader goal executive.
Development right sit where develop shoulder page. Set once write he political get exist. Daughter left bag hold enjoy along itself.",1934.24,21,SKU65450,"[""img0.jpg""]",2025-08-22 00:00:00,2025-08-29 00:00:00,approved,388,973,265,200
